configuration,n_ensembles,n_walkers,axis_walks,delta_ms,Delta_ms,b_s_mm2,n_cellular_entries,se_min,se_q05,se_q25,se_median,se_q75,se_q95,se_max,se_mean
"100 x 40,000",100,40000,12000000,12.0,36.0,8500.0,24,0.00012996925259754606,0.00014921768670282827,0.00016291889555682606,0.00018695359918728628,0.00023916002491621596,0.0010240075778046108,0.0012788059911401609,0.0002794383336359924
"100 x 40,000",100,40000,12000000,12.0,36.0,9000.0,24,0.00012967501775580761,0.00015203234309067926,0.0001738892595526362,0.00019352791616925082,0.000247718802024843,0.0009738407111213448,0.001376909767194213,0.0002861076244067506
"100 x 40,000",100,40000,12000000,12.0,36.0,9500.0,24,0.00013322593348260724,0.0001513947516107742,0.00017947147626792907,0.00020852658006162623,0.0002475730574043352,0.0007364329249380878,0.0016366697837436285,0.0002905668343846826
"100 x 40,000",100,40000,12000000,12.0,36.0,10000.0,24,0.00013882792785707815,0.00015489400707535794,0.00018129757486065053,0.00021332712351779031,0.0002458289589780368,0.00028673753285891483,0.0019024866177439236,0.0002840951989414949
"100 x 40,000",100,40000,12000000,12.0,36.0,10500.0,24,0.00013672488743766425,0.00014800261292505402,0.00018438098020807936,0.0002241572461351805,0.00025377621777154525,0.00048155275898545,0.0021541474755418883,0.0003064784882769649
"100 x 40,000",100,40000,12000000,12.0,36.0,11000.0,24,0.00011632961736583889,0.00015456151011034082,0.00018880084098392088,0.0002270846804706615,0.00025445548395686655,0.0007279635599803684,0.002380628194112864,0.0003287627673710577
"100 x 40,000",100,40000,12000000,12.0,36.0,11500.0,24,9.572111174826575e-05,0.00015840543035425088,0.00018480809261325226,0.0002271966226914915,0.000252350925253137,0.0008352665601766512,0.0025761207225301285,0.00034212391196978854
"100 x 40,000",100,40000,12000000,12.0,36.0,12000.0,24,7.85365944943889e-05,0.00015625207839005978,0.0001897388231585709,0.00022286518030799929,0.000254637932159278,0.0008809305050667478,0.002737880583036401,0.0003562116452132475
"100 x 40,000",100,40000,12000000,15.0,40.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100 x 40,000",100,40000,12000000,15.0,40.0,500.0,24,0.00011756566542450859,0.00012684749467446228,0.00015523246256540717,0.00017595759398418253,0.00019736532367859276,0.00022797937125684488,0.0002428677296760209,0.00017813265422438239
"100 x 40,000",100,40000,12000000,15.0,40.0,1000.0,24,0.00016491783362116775,0.0001772696926430588,0.00019199931305541345,0.00021074446261643576,0.0002661211941015039,0.0007178152094962668,0.0009226057788315718,0.0003051874615272617
"100 x 40,000",100,40000,12000000,15.0,40.0,1500.0,24,0.00017388767122626742,0.00018031267779032223,0.00021542280612543002,0.0002394713614702462,0.00027189956246567975,0.0007107479651141751,0.0014496319230888248,0.0003312261277828514
"100 x 40,000",100,40000,12000000,15.0,40.0,2000.0,24,0.0001422256528578546,0.00017404563388888648,0.00020459930758141045,0.0002504797471770372,0.0002778626821753963,0.0011457802240212873,0.0017392964676515518,0.0003400096956312295
"100 x 40,000",100,40000,12000000,15.0,40.0,2500.0,24,0.00011020929736645389,0.00013856479016980587,0.00019644350835149813,0.00023723339655397265,0.0002794484638461592,0.001500638720883113,0.0018867143919863493,0.00039928839278538546
"100 x 40,000",100,40000,12000000,15.0,40.0,3000.0,24,9.027938855346068e-05,9.820670849969339e-05,0.00019600543510768728,0.00023806797714829412,0.00027031109254320885,0.0016299198837999435,0.0019655821193696214,0.00039835185953348786
"100 x 40,000",100,40000,12000000,15.0,40.0,3500.0,24,8.029296305718352e-05,9.54363649626842e-05,0.00018085858483786243,0.0002343600161593864,0.0002613950230111698,0.001840597491191103,0.0020075677012472187,0.00038271601266784053
"100 x 40,000",100,40000,12000000,15.0,40.0,4000.0,24,9.87720639592618e-05,0.00010589168517434839,0.00016806626219870621,0.0002074139311434829,0.0002588917397216413,0.0017526809206293943,0.0022216850466541304,0.00036088520625640223
"100 x 40,000",100,40000,12000000,15.0,40.0,4500.0,24,9.420957276263469e-05,0.00011342579907784276,0.00016812102085709938,0.00020133380094990722,0.00025300214114381907,0.0017805844692802952,0.002321078613241095,0.00038732499071936975
"100 x 40,000",100,40000,12000000,15.0,40.0,5000.0,24,0.00010565987682689886,0.00011427998438454632,0.00017289446151818138,0.00019550835567428543,0.00025988939283696035,0.0017421018860767233,0.00233185987039823,0.00040501429581464723
"100 x 40,000",100,40000,12000000,15.0,40.0,5500.0,24,0.00010578428857121471,0.00012493071118800135,0.00017538329770947468,0.00019781150791086432,0.0002611686095635697,0.001647276015020881,0.0022885048854887863,0.0004022522223015241
"100 x 40,000",100,40000,12000000,15.0,40.0,6000.0,24,0.00010329039380258848,0.00013725648962511204,0.0001787590392536984,0.00020266474671936903,0.00025748749529009397,0.001500230635694679,0.0022244013513781392,0.00038987672638785676
"100 x 40,000",100,40000,12000000,15.0,40.0,6500.0,24,0.00010999102900645706,0.0001397408080103491,0.00017381206832070198,0.00020437970098250075,0.00025370864199132095,0.001305626337373958,0.002163266206438524,0.0003734007258490867
"100 x 40,000",100,40000,12000000,15.0,40.0,7000.0,24,0.00012122966844759486,0.00012887493565974338,0.00017167607785766815,0.00020510430898468843,0.0002475132090514242,0.0012290026898493832,0.0021160880350764664,0.00035808517585927523
"100 x 40,000",100,40000,12000000,15.0,40.0,7500.0,24,0.00011581539108215895,0.0001299734866370375,0.00017462290697993688,0.0002072288585286489,0.0002483894500162728,0.0011520934900139906,0.002084617948051869,0.0003424632570809413
"100 x 40,000",100,40000,12000000,15.0,40.0,8000.0,24,0.0001131132252700909,0.00012753904001596951,0.00017611497299680262,0.00019986887307305276,0.00025922586022333817,0.0010979665735175964,0.002067808708471896,0.0003276118364689343
"100 x 40,000",100,40000,12000000,15.0,40.0,8500.0,24,0.00011771720537013302,0.00012107410128964372,0.00017793605392295536,0.00019633649119133692,0.00026559924217945546,0.001107351010049161,0.002066244415287002,0.00032549381946477235
"100 x 40,000",100,40000,12000000,15.0,40.0,9000.0,24,0.00011858894868035005,0.0001279512760215348,0.00017185715612768433,0.00019945185048577768,0.00027242183122888185,0.0011360329160464086,0.00208241062587628,0.00032948933698215033
"100 x 40,000",100,40000,12000000,15.0,40.0,9500.0,24,0.00012694022773373804,0.00013223189985313007,0.00016582517734709594,0.00021242949015825254,0.00027478863656904583,0.0012479614899860746,0.0021180885134974665,0.00036260853081358514
"100 x 40,000",100,40000,12000000,15.0,40.0,10000.0,24,0.00011894657795174973,0.0001332186482646493,0.00016260278684882267,0.00022359850332752209,0.0002764261354441208,0.0013649798093716364,0.002171676150373772,0.00038088996525396934
"100 x 40,000",100,40000,12000000,15.0,40.0,10500.0,24,8.751781656892169e-05,0.0001425573383465306,0.00017224862842575678,0.00021498571805088443,0.0002716478556168402,0.001503768012106161,0.002237507084306054,0.0004073262318678673
"100 x 40,000",100,40000,12000000,15.0,40.0,11000.0,24,5.9207206330050265e-05,0.00015283339167908842,0.0001776638052613985,0.0002119492232226212,0.000268081833227635,0.0015014448632641323,0.0023073192434496354,0.00041966153671388844
"100 x 40,000",100,40000,12000000,15.0,40.0,11500.0,24,4.823523820794209e-05,0.0001503486957844791,0.00016997537726337885,0.00021805855884586052,0.00026647186583566814,0.0014131812383850243,0.0023725906900350785,0.0004191221059644831
"100 x 40,000",100,40000,12000000,15.0,40.0,12000.0,24,6.769708584324413e-05,0.0001310999242854397,0.0001720107332711318,0.00022577936716175936,0.0002695593941144082,0.0012596720245253296,0.0024264030693607022,0.0004065690108357117
"100 x 40,000",100,40000,12000000,20.0,50.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100 x 40,000",100,40000,12000000,20.0,50.0,500.0,24,9.599443785441279e-05,0.00012511600004566197,0.000138624179265969,0.00015984154059261446,0.00019363700285221676,0.00024157111497234268,0.0002479550950269391,0.00016929275088035616
"100 x 40,000",100,40000,12000000,20.0,50.0,1000.0,24,0.00014394865019201202,0.00015570440385876674,0.0001764646313522484,0.00019997164578625207,0.00024834021880401315,0.0012351170660648747,0.001489104769196186,0.0003423892873428364
"100 x 40,000",100,40000,12000000,20.0,50.0,1500.0,24,0.00012903317069732644,0.0001615336754145844,0.00018861813093641326,0.00021785005575517832,0.000262146918841918,0.0017620504372556699,0.0020564323445414635,0.00041399923659549495
"100 x 40,000",100,40000,12000000,20.0,50.0,2000.0,24,0.00011681079319089148,0.00014018644402665384,0.000193762954596995,0.00022440267109847438,0.0002530648166980866,0.0019567790104008183,0.0023988489415240244,0.00044225333684915375
"100 x 40,000",100,40000,12000000,20.0,50.0,2500.0,24,0.00011933331073048957,0.00014157532853625366,0.00020066366238365442,0.00021814839846142066,0.00026705015457567486,0.0019626853474819517,0.002640811175892551,0.00046992803363455775
"100 x 40,000",100,40000,12000000,20.0,50.0,3000.0,24,0.0001306739960160448,0.00014480054201109122,0.0002070672980106033,0.0002269858413925145,0.0002668563641506545,0.0018465818652101818,0.0026866848560974732,0.0005317949762461394
"100 x 40,000",100,40000,12000000,20.0,50.0,3500.0,24,0.0001422776033678601,0.00014520923489544474,0.000205380065977239,0.00024865399541106894,0.0002628545506185019,0.0016492847049007044,0.0025339481892380483,0.0005337830902833541
"100 x 40,000",100,40000,12000000,20.0,50.0,4000.0,24,0.00013800565093286064,0.00014652896988518043,0.0002061929497745239,0.0002445853811310609,0.0003748034297323582,0.0015320075138734767,0.002281077316494862,0.0005099279276895665
"100 x 40,000",100,40000,12000000,20.0,50.0,4500.0,24,0.00012742686280031604,0.0001479188502858576,0.00020738920549721998,0.00024577952351632166,0.00034689823474600264,0.0014239392474426468,0.0020507782569742306,0.00044657079876923503
"100 x 40,000",100,40000,12000000,20.0,50.0,5000.0,24,0.00012352606396895329,0.00014269817498446872,0.00020760682382323908,0.0002451836256523449,0.0002727203751722292,0.0013435855063099252,0.0019130135768026955,0.0004078532740587492
"100 x 40,000",100,40000,12000000,20.0,50.0,5500.0,24,0.00013251825302508323,0.00013755589547594064,0.00019946779068870547,0.0002303679620767872,0.00026229419705529915,0.0012940500916992326,0.001861765008839395,0.00036262280578712035
"100 x 40,000",100,40000,12000000,20.0,50.0,6000.0,24,0.00013596385585215484,0.0001453023063014491,0.00017064949440454686,0.00022237854417415253,0.00025025220562750706,0.0012918701414896705,0.001852383512710781,0.0003458926633367109
"100 x 40,000",100,40000,12000000,20.0,50.0,6500.0,24,0.00013266247803229495,0.00013794830347222932,0.00016587251020760637,0.0002094188864789067,0.00024058020061290964,0.001317944793049104,0.0018407898095097075,0.00033066946147872943
"100 x 40,000",100,40000,12000000,20.0,50.0,7000.0,24,0.00013190555853482834,0.0001413927165739186,0.00016344693831938249,0.00019271851255412738,0.00022875527813715158,0.0013440865143374233,0.0017945453242249768,0.0003159206345321096
"100 x 40,000",100,40000,12000000,20.0,50.0,7500.0,24,0.00013786401627004474,0.0001385966526972136,0.00016009324847895872,0.00018914010000790424,0.0002200592778226655,0.0013836121976799878,0.0016928206268378605,0.0003096152062418615
"100 x 40,000",100,40000,12000000,20.0,50.0,8000.0,24,0.00013244542416057247,0.0001385604002930643,0.00015376521185958488,0.00018821051783052218,0.00022957204046287824,0.0013387453922303388,0.0015845366991577147,0.00030068169638276836
"100 x 40,000",100,40000,12000000,20.0,50.0,8500.0,24,0.00013719940164334078,0.0001392575784301659,0.00015077385098757426,0.00018273708719768943,0.00024199852163898903,0.001142234858406767,0.001541453397135019,0.00028879387912395833
"100 x 40,000",100,40000,12000000,20.0,50.0,9000.0,24,0.00013897797555326792,0.00014233492581270716,0.00014759891143871902,0.0001749535048697339,0.00023700163397115121,0.0008994440518409145,0.0014435213478385298,0.00027381165937605343
"100 x 40,000",100,40000,12000000,20.0,50.0,9500.0,24,0.00012825391901081408,0.00013533540290828835,0.00015471196965403076,0.00018143250377022102,0.00022963407443471375,0.0006480433465987117,0.0012842797808444786,0.0002738341815527001
"100 x 40,000",100,40000,12000000,20.0,50.0,10000.0,24,0.00011152387024349557,0.0001320718992938435,0.0001606816700281064,0.00019190282980542477,0.00022967557615766196,0.00084079044043703,0.0010490425553382303,0.0002644914402775955
"100 x 40,000",100,40000,12000000,20.0,50.0,10500.0,24,9.767303799333633e-05,0.00012488695381179828,0.00016508033211514077,0.0002003715781765332,0.00023437950963720781,0.000627277274045243,0.0010849596991247224,0.00025185880969163046
"100 x 40,000",100,40000,12000000,20.0,50.0,11000.0,24,9.402219675637714e-05,0.00012005324876332153,0.00016551394523119106,0.00019580779702020552,0.00024801974928774886,0.0005120851525924718,0.0011818370256538187,0.0002524115787552955
"100 x 40,000",100,40000,12000000,20.0,50.0,11500.0,24,0.00010536528298209653,0.00012076680457676269,0.00016147954251270172,0.0001949219867046277,0.0002517208805586252,0.000709356968203825,0.0012224323208052698,0.0002658211615354864
"100 x 40,000",100,40000,12000000,20.0,50.0,12000.0,24,0.00012523484520874466,0.0001271092730031132,0.00015996963862864838,0.0002007854449155466,0.0002568114653129138,0.0008713038380351669,0.00121723873390626,0.00027564676401589417
"100 x 40,000",100,40000,12000000,25.0,60.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100 x 40,000",100,40000,12000000,25.0,60.0,500.0,24,0.00011700453780617695,0.00011852458885014561,0.00013985625814085488,0.0001565179853679622,0.00018450391416272938,0.00022798751758083095,0.00025090411732572946,0.00016307409697461782
"100 x 40,000",100,40000,12000000,25.0,60.0,1000.0,24,0.00013545750879332856,0.00015765807421303345,0.00018402154095539225,0.00020375478234947747,0.00022339635481714604,0.0012636763109237512,0.001960064200237644,0.00032530220569882746
"100 x 40,000",100,40000,12000000,25.0,60.0,1500.0,24,0.00014294238133971354,0.0001499368133359818,0.0001875536446888723,0.00020832604761236508,0.00023930322196996794,0.0019032128089551193,0.0025444318903979127,0.00041321043936750815
"100 x 40,000",100,40000,12000000,25.0,60.0,2000.0,24,0.0001126041069730494,0.00015159359624533124,0.0001796864494268694,0.00021688727290086892,0.00023343119043802893,0.002043167602032206,0.0026629792498536913,0.0004378909129461178
"100 x 40,000",100,40000,12000000,25.0,60.0,2500.0,24,0.0001248255831578666,0.00013130197263397307,0.00017106098811345513,0.00021949065166094095,0.00024684119372225035,0.0019241023123432017,0.0025429309789916175,0.00042923003775735286
"100 x 40,000",100,40000,12000000,25.0,60.0,3000.0,24,9.905289902025101e-05,0.00013044484163874398,0.0001727753627661541,0.00022140467841372344,0.00025574665257846663,0.0017054591477170125,0.00231677728737506,0.00040983828879066504
"100 x 40,000",100,40000,12000000,25.0,60.0,3500.0,24,9.892341558220557e-05,0.00012803465196896765,0.0001869816726835448,0.00022796378116388057,0.0002579313208185927,0.001429193941544207,0.0020713732963231314,0.0003996730150781897
"100 x 40,000",100,40000,12000000,25.0,60.0,4000.0,24,0.00011870583949136821,0.00013547301849986459,0.0001756021830386149,0.00022101376041746334,0.00027803537647597,0.0010750790237517977,0.001838240971315139,0.00035281398717795564
"100 x 40,000",100,40000,12000000,25.0,60.0,4500.0,24,0.0001313372753252849,0.00014048565955662634,0.00017272090920186013,0.00021803486738207587,0.00027519618361569574,0.000615002109485878,0.001607784056523907,0.00029311314908914604
"100 x 40,000",100,40000,12000000,25.0,60.0,5000.0,24,9.955073481800597e-05,0.00014415880476045483,0.0001681872984711344,0.00021479103932003576,0.000264335651971683,0.0003465871440713026,0.001342011345969158,0.00025927304069247914
"100 x 40,000",100,40000,12000000,25.0,60.0,5500.0,24,9.0739198578813e-05,0.00013518959452928428,0.00017249830690193132,0.00020996509246842116,0.00025358054485469895,0.00028031327693384307,0.0009740140295189454,0.00023619058961512566
"100 x 40,000",100,40000,12000000,25.0,60.0,6000.0,24,9.973114648631792e-05,0.00012730346824711548,0.00017342146929637416,0.0002031802787924474,0.0002368075222171548,0.00028560993442717543,0.0002884714553577215,0.0002048278912814898
"100 x 40,000",100,40000,12000000,25.0,60.0,6500.0,24,0.00011228655378474247,0.00012187902690267231,0.00017656640222280342,0.00019930192848066587,0.0002350550981864476,0.0002738414800245757,0.000868173443465009,0.00022633064114628457
"100 x 40,000",100,40000,12000000,25.0,60.0,7000.0,24,0.00011893961709579365,0.00012139682189597439,0.00016647912208369784,0.00019699231227698823,0.0002487993521927067,0.00026901299885157416,0.0011954223913694664,0.00023772163467217604
