axis,stencil_width_k,stencil_row,left_entry,center_entry,right_entry,context_1,context_2,delta_ms,Delta_ms,b_s_mm2,derivative,variance_derivative,covariance_of_entry_means,beta
k_io,1,5,21,22,23,111588.3992507748,6.2962652107424715,30.0,80.0,9500.0,-0.0007850700003652483,5.3286682013535e-09,3.529848869821145e-08,0.008645734898398821
k_io,1,5,21,22,23,111588.3992507748,6.2962652107424715,30.0,80.0,10000.0,-0.0007144370607147597,4.902509799932598e-09,3.624415376350647e-08,0.009604848529981487
k_io,1,5,21,22,23,111588.3992507748,6.2962652107424715,30.0,80.0,10500.0,-0.0006517486882022753,4.507818436443253e-09,3.777313189762502e-08,0.010612216073550042
k_io,1,5,21,22,23,111588.3992507748,6.2962652107424715,30.0,80.0,11000.0,-0.0005957683465286851,4.1790637336332756e-09,3.955283555188221e-08,0.011774003052524932
k_io,1,5,21,22,23,111588.3992507748,6.2962652107424715,30.0,80.0,11500.0,-0.0005455891086771341,3.932562093543181e-09,4.125105289394586e-08,0.013211258928586753
k_io,1,5,21,22,23,111588.3992507748,6.2962652107424715,30.0,80.0,12000.0,-0.0005005427149268201,3.7674359711271515e-09,4.2620586155579315e-08,0.01503708277134638
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,500.0,-0.0021254852304369576,5.491716657990635e-10,8.352647511002726e-08,0.00012156034920018292
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,1000.0,-0.0020203751242406087,5.525302431291417e-10,7.991523434244593e-08,0.00013536052468992275
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,1500.0,-0.0015288254989142894,5.847964650648156e-10,5.501984523885573e-08,0.000250200920739374
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,2000.0,-0.0011029383919829196,6.751156833459756e-10,3.708455998288111e-08,0.0005549778990451344
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,2500.0,-0.0008038558430229284,7.347355354878942e-10,2.747598083104246e-08,0.0011370372672120017
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,3000.0,-0.0006025595695618117,8.407774123763087e-10,2.314586849246704e-08,0.0023156934092037665
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,3500.0,-0.00046408069397226373,9.986542249428358e-10,2.1275837449452817e-08,0.0046369043771047665
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,4000.0,-0.0003647136731848863,1.122932560578585e-09,2.072715676365182e-08,0.00844208234560448
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,4500.0,-0.00029056372674122425,1.1596392402568647e-09,2.1619005763227052e-08,0.013735361957681672
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,5000.0,-0.00023344887571289785,1.1286345869171467e-09,2.4078048042018844e-08,0.020709508011206648
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,5500.0,-0.00018824945739078685,1.0788579806153172e-09,2.7369501332204028e-08,0.030443656450265682
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,6000.0,-0.00015166290812986547,1.041158705393408e-09,3.01435014026715e-08,0.0452645467624425
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,6500.0,-0.00012159051334592998,1.0194964791078184e-09,3.1424874096945606e-08,0.06895826820198414
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,7000.0,-9.672867362771646e-05,1.009035340341174e-09,3.130652147175709e-08,0.10784398116935867
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,7500.0,-7.627433747007042e-05,1.0138527038574073e-09,3.075928442650664e-08,0.17426813191394294
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,8000.0,-5.97458607118264e-05,1.0475929634643785e-09,3.085704914700654e-08,0.29347893105604866
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,8500.0,-4.68854161210805e-05,1.12012690496337e-09,3.210394158878995e-08,0.5095557177964232
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,9000.0,-3.758165070783578e-05,1.2253393217333732e-09,3.4280448651830734e-08,0.867570281397172
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,9500.0,-3.1772095546999356e-05,1.3412158865035817e-09,3.674416070667833e-08,1.328638916846796
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,10000.0,-2.9328047425791932e-05,1.4409073614004403e-09,3.885979562317913e-08,1.6752119420834382
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,10500.0,-2.9954468033581514e-05,1.5056132195695178e-09,4.02806090995001e-08,1.6779932006945102
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,11000.0,-3.313917692251175e-05,1.5312474602699396e-09,4.099463493490609e-08,1.3943183600469893
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,11500.0,-3.8166573157441715e-05,1.527047538589982e-09,4.120274276174968e-08,1.0483015343716486
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,5.0,15.0,12000.0,-4.4187441858001904e-05,1.5091432440930807e-09,4.1146283113248614e-08,0.7729167952430446
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,500.0,-0.0030992859440274745,1.042229616107745e-09,1.2409004769920471e-07,0.00010850259289456065
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,1000.0,-0.0031716076561747325,1.7646741291879016e-09,1.5170837450700203e-07,0.00017543070299173125
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,1500.0,-0.0025393512745245234,1.749601883386034e-09,1.21557642178665e-07,0.0002713274126702948
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,2000.0,-0.0018943456840750314,1.5133351966199177e-09,9.071200402939889e-08,0.00042171268743109184
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,2500.0,-0.0013947177092723667,1.2431135111708175e-09,6.989916310398664e-08,0.0006390548806934424
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,3000.0,-0.0010399481056066664,1.0285779493311839e-09,5.5693230973950215e-08,0.00095107304541053
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,3500.0,-0.0007936743226903704,9.292003656938212e-10,4.510454906428264e-08,0.0014751110352552656
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,4000.0,-0.0006206625590709121,9.390621174021572e-10,3.768711786999553e-08,0.0024377166609978185
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,4500.0,-0.0004953835017938047,1.0176584731186467e-09,3.357331483030299e-08,0.004146856197135479
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,5000.0,-0.00040152612430587997,1.1299450509931005e-09,3.2411061163539015e-08,0.007008574766212381
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,5500.0,-0.0003292256567357429,1.2596369935978862e-09,3.351101232285568e-08,0.01162138961315581
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,6000.0,-0.00027248589293158137,1.3993670038381439e-09,3.615746354899584e-08,0.018847058704342286
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,6500.0,-0.0002274894440804343,1.535077147175897e-09,3.9654092601534816e-08,0.029662497015626527
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,7000.0,-0.000191685991082274,1.6417646317652114e-09,4.3292314007526816e-08,0.0446817471088681
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,7500.0,-0.0001633167852191546,1.6944186482247385e-09,4.644124338748299e-08,0.06352710688747103
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,8000.0,-0.00014111117023777155,1.6835019530353852e-09,4.869049467243528e-08,0.084545566322188
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,8500.0,-0.00012404965226799525,1.6222329515320975e-09,4.988592094255924e-08,0.10541978261405341
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,9000.0,-0.00011119409513510791,1.5414034522461535e-09,5.0032939918603525e-08,0.12466739285861808
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,9500.0,-0.00010160977159843782,1.4762447419588984e-09,4.917334056840084e-08,0.14298399049225466
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,10000.0,-9.437835672435296e-05,1.4528532132281692e-09,4.73342977304199e-08,0.16310862084990854
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,10500.0,-8.866850350433531e-05,1.4799894152655957e-09,4.455795457975923e-08,0.18824344053559916
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,11000.0,-8.381677785466112e-05,1.5483704166222281e-09,4.095517079635009e-08,0.22040068620112235
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,11500.0,-7.937987863004077e-05,1.6363117609966663e-09,3.6729507152572376e-08,0.25968399921204455
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,7.0,25.0,12000.0,-7.51395759645624e-05,1.7184089900288545e-09,3.2158060531289195e-08,0.30436103783464924
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,500.0,-0.0036196801867395267,8.158577661033262e-10,1.2703029919895567e-07,6.226930962754418e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,1000.0,-0.00386785964997885,1.6320492107045577e-09,1.723742839944456e-07,0.00010909173182041415
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,1500.0,-0.0032238727956722113,1.7393780899680491e-09,1.4952257027285907e-07,0.0001673548104184324
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,2000.0,-0.002482716218646243,1.51363149459494e-09,1.1633922135210904e-07,0.0002455647316665229
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,2500.0,-0.001860140495591616,1.330118202266932e-09,8.977730637123568e-08,0.0003844135979222941
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,3000.0,-0.0013877930314365322,1.3029123355770964e-09,7.045757954449109e-08,0.0006764968691663445
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,3500.0,-0.0010456699027766147,1.3625964203766058e-09,5.723552763689434e-08,0.0012461721110262978
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,4000.0,-0.0008029866736974662,1.4081306289499222e-09,4.927269446860379e-08,0.0021838674208704703
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,4500.0,-0.000630643048809186,1.400560597158164e-09,4.487944265842034e-08,0.0035215566379990767
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,5000.0,-0.0005053908200130823,1.3613233984357174e-09,4.188353364135108e-08,0.005329747212134883
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,5500.0,-0.0004109178730194816,1.3314267615643589e-09,3.880216811535837e-08,0.00788510024631928
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,6000.0,-0.0003371780651508678,1.336340182543007e-09,3.535314105989466e-08,0.011754344068593036
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,6500.0,-0.0002787336354118904,1.3748696001389884e-09,3.2134228514171705e-08,0.01769631136326062
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,7000.0,-0.00023284746502430986,1.4313338417435987e-09,2.998299734876786e-08,0.02639963432366837
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,7500.0,-0.00019789633533826142,1.4943971871025081e-09,2.9459466948110364e-08,0.03815843349541047
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,8000.0,-0.00017238689510116036,1.5658523124342218e-09,3.062323199874051e-08,0.05269171120835961
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,8500.0,-0.00015457647047794742,1.6564151907485325e-09,3.308142433952014e-08,0.06932381130659901
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,9000.0,-0.00014252072116214317,1.7762973139793153e-09,3.620011849332962e-08,0.08744996431825472
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,9500.0,-0.000134313013887112,1.9279586764131806e-09,3.9355881230971284e-08,0.10687140824469045
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,10000.0,-0.0001283205713572648,2.103617499742587e-09,4.2122314264161014e-08,0.12775391139667
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,10500.0,-0.0001233109898151636,2.2872129787730377e-09,4.433426411813137e-08,0.15041911843702668
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,11000.0,-0.00011845165284000091,2.4598249989554734e-09,4.6037857371364896e-08,0.1753161644554057
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,11500.0,-0.00011322301401569678,2.606714704330901e-09,4.73847367694243e-08,0.20334058955378642
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,10.0,30.0,12000.0,-0.00010730572197327698,2.7230424376240364e-09,4.8535941440431764e-08,0.23648774921736856
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,500.0,-0.004062171654533042,7.211977507500804e-10,1.1727737557907747e-07,4.370567388174068e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,1000.0,-0.004480366874578756,1.5284567483755245e-09,1.7694177410268533e-07,7.614230127160643e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,1500.0,-0.0038480311910821102,1.9256198855398007e-09,1.7177292610571803e-07,0.00013004492090933802
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,2000.0,-0.0030435363549628017,1.882708082269495e-09,1.4504706190898438e-07,0.0002032478683685136
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,2500.0,-0.0023325476102163192,1.6229139393439903e-09,1.1614191590126488e-07,0.0002982870894148732
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,3000.0,-0.0017724977712213798,1.3838288280856995e-09,9.103584952784902e-08,0.0004404645676134046
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,3500.0,-0.0013554145339144952,1.314355031599694e-09,7.136333655986209e-08,0.0007154320892243914
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,4000.0,-0.001055244391450794,1.4444047441942397e-09,5.731964881950919e-08,0.0012971279010036683
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,4500.0,-0.0008434160326065386,1.7144943823144419e-09,4.8010772485920176e-08,0.0024101960025540987
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,5000.0,-0.0006945671686486698,2.0330650698079887e-09,4.197803247638311e-08,0.004214274080051348
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,5500.0,-0.0005886862681352282,2.3280543440888575e-09,3.7948366281998227e-08,0.006717772666813185
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,6000.0,-0.0005113278992455381,2.5697063184176394e-09,3.517520478531942e-08,0.009828438248831516
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,6500.0,-0.0004527277481106767,2.7611588193287377e-09,3.3307505629203305e-08,0.013471537374407289
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,7000.0,-0.00040653313464845877,2.914387430391413e-09,3.21284493474021e-08,0.017634184798904246
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,7500.0,-0.0003686537498366316,3.0333685215557822e-09,3.141755418340785e-08,0.022319674875180072
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,8000.0,-0.00033644292393838126,3.112527370311109e-09,3.095456144514515e-08,0.02749732088723439
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,8500.0,-0.0003081948851405402,3.143571227938072e-09,3.0574851179408166e-08,0.03309576708814665
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,9000.0,-0.000282848219210206,3.120505232595406e-09,3.0208446320967596e-08,0.03900479660435561
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,9500.0,-0.0002597901044385578,3.0398249405019506e-09,2.988254938193607e-08,0.04504051678343855
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,10000.0,-0.00023870124584254252,2.899712289324831e-09,2.9689961073804413e-08,0.05089153352358107
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,10500.0,-0.00021942382020411584,2.7021546432015486e-09,2.9734645215286927e-08,0.0561232298040368
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,11000.0,-0.00020185677301620924,2.457238076884039e-09,3.007683609394383e-08,0.060306008446155177
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,11500.0,-0.00018588632620865288,2.185623650323041e-09,3.070459963742467e-08,0.06325290746240747
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,12.0,36.0,12000.0,-0.00017135371311061934,1.916183340215479e-09,3.154568971509876e-08,0.06526044345352554
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,500.0,-0.004382523873624811,7.272005421479193e-10,1.0134500630225984e-07,3.786217973991398e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,1000.0,-0.004948437067313682,1.436619570890263e-09,1.6443026097861654e-07,5.866859335549382e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,1500.0,-0.004358515463742621,1.762396427981813e-09,1.6953116461933514e-07,9.277402984946339e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,2000.0,-0.0035462621069557096,1.753154817752347e-09,1.4690091055415864e-07,0.0001394050820981468
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,2500.0,-0.0028053039924446008,1.6637425190051097e-09,1.1869009677817039e-07,0.00021141035529918052
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,3000.0,-0.002204118557534506,1.6549498790472102e-09,9.590074385341925e-08,0.00034065513769200166
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,3500.0,-0.00173912684791961,1.7441136499450616e-09,8.02282162553139e-08,0.0005766499541296743
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,4000.0,-0.0013875290640564183,1.8917017651503735e-09,6.932635933559647e-08,0.0009825812925213634
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,4500.0,-0.001124297593167952,2.060196634155902e-09,6.091015763147989e-08,0.0016298442753404758
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,5000.0,-0.0009272968158475711,2.2230384348209075e-09,5.4014108089943786e-08,0.002585291000604115
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,5500.0,-0.0007785214455187286,2.3686140263731804e-09,4.8477542848175944e-08,0.003907987231102848
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,6000.0,-0.000663972466884581,2.499013603971313e-09,4.418318584969372e-08,0.005668504279321737
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,6500.0,-0.0005730908120007219,2.617063142190395e-09,4.078847562284439e-08,0.007968329961632383
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,7000.0,-0.0004981669126256638,2.7159311625081683e-09,3.7880648586147945e-08,0.01094382147983556
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,7500.0,-0.00043387364783611417,2.7812682336815733e-09,3.5202742684947394e-08,0.014774620318767865
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,8000.0,-0.0003768943957090237,2.800010077066957e-09,3.273981994857405e-08,0.019711525445032074
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,8500.0,-0.0003255527696976869,2.767742422495004e-09,3.06633493074111e-08,0.02611457013113374
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,9000.0,-0.00027937981195351545,2.692180523495941e-09,2.9214565343580278e-08,0.03449166319513035
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,9500.0,-0.00023862417404740517,2.593055152220724e-09,2.8593543258773655e-08,0.04553893582621033
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,10000.0,-0.00020376842382240426,2.4981391956658366e-09,2.888887655728909e-08,0.06016485317755645
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,10500.0,-0.00017513310218457336,2.4361680036446306e-09,3.005825041605364e-08,0.07942747450977763
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,11000.0,-0.0001526301911026957,2.4291031057207575e-09,3.1951775695585155e-08,0.10427136366294955
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,11500.0,-0.00013568633078559975,2.4865721311334424e-09,3.435775374285191e-08,0.13506065914825385
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,15.0,40.0,12000.0,-0.00012331369936209417,2.604042194907732e-09,3.704889255000965e-08,0.17124794313658429
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,500.0,-0.005019474004404889,9.634152013197304e-10,6.583780367922881e-08,3.823816789985253e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,1000.0,-0.005880733144697614,2.1124183270481893e-09,1.1187714151071011e-07,6.108252504810022e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,1500.0,-0.005370389550273982,2.9502763146465136e-09,1.2240669664041713e-07,0.00010229422453944419
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,2000.0,-0.0045285144998843535,3.428836542753286e-09,1.1213465650416674e-07,0.00016719960877144388
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,2500.0,-0.0037118345009558365,3.752933322073686e-09,9.456569771211792e-08,0.0002723915557358781
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,3000.0,-0.0030195046720022656,3.991969264010409e-09,7.835313727172643e-08,0.0004378403446183248
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,3500.0,-0.002460678286060017,4.053266929931779e-09,6.656213703092376e-08,0.0006694151417070574
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,4000.0,-0.002018120397706248,3.908060251928004e-09,5.8863500609651874e-08,0.0009595488888134408
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,4500.0,-0.0016704113030207822,3.6664330672945345e-09,5.376821006402176e-08,0.0013140047073369164
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,5000.0,-0.0013982418593731123,3.462354225249786e-09,4.981984833622572e-08,0.0017709524411993354
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,5500.0,-0.0011853033781974824,3.3493373576519434e-09,4.604663917901625e-08,0.0023839648577808
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,6000.0,-0.0010179186568742716,3.2981899132193853e-09,4.211820418468372e-08,0.0031830943402511116
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,6500.0,-0.0008847340820789702,3.2528180665726845e-09,3.828845017371984e-08,0.004155604980601653
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,7000.0,-0.0007766166648079491,3.1796749583943488e-09,3.508420054130919e-08,0.005271926121363653
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,7500.0,-0.0006865680787553853,3.084016082935952e-09,3.2888499709431426e-08,0.006542585686572332
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,8000.0,-0.000609514663006969,2.998562384896144e-09,3.168535387875628e-08,0.008071323849440665
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,8500.0,-0.0005419684392881504,2.96102907755189e-09,3.110200175169458e-08,0.01008079257392805
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,9000.0,-0.0004816389317002694,2.993949957966229e-09,3.066210897847971e-08,0.012906288481380104
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,9500.0,-0.0004270817403479576,3.0942706149783927e-09,3.004892228881665e-08,0.01696431333694764
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,10000.0,-0.00037742903224136006,3.2350827772092175e-09,2.9222431057206617e-08,0.02270987744751026
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,10500.0,-0.0003322012211227593,3.37768966498216e-09,2.836001641677884e-08,0.030606755623379348
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,11000.0,-0.0002911734896773009,3.4880148380772272e-09,2.7696874160808635e-08,0.04114098267554773
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,11500.0,-0.0002542694665672897,3.5494417714592243e-09,2.7376982530161947e-08,0.05489990995090464
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,20.0,50.0,12000.0,-0.0002214676655182585,3.566243965542073e-09,2.7390947557069915e-08,0.072709372100201
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,25.0,60.0,0.0,0.0,0.0,0.0,
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,25.0,60.0,500.0,-0.00548165812844037,1.3976851585792907e-09,5.8571866663755155e-08,4.65141897624906e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,25.0,60.0,1000.0,-0.006625965934464184,2.543505354412307e-09,9.02185269751738e-08,5.793409921053287e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,25.0,60.0,1500.0,-0.006247129430772241,2.971381369558218e-09,9.381827580202983e-08,7.613728535115252e-05
k_io,1,6,27,28,29,124519.70847350318,6.2962652107424715,25.0,60.0,2000.0,-0.0054380097683033035,3.1151504762828873e-09,8.79283184377619e-08,0.00010534139449660478
